PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration,Set Migration,Straying,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb
588,578981,4734378,588,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
589,578894,4734328,589,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
590,578813,4734272,590,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
591,578761,4734190,591,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
592,578676,4734158,592,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
593,578580,4734138,593,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
594,578509,4734088,594,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
595,578420,4734052,595,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
596,578333,4734002,596,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
597,578250,4733946,597,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
598,578172,4733883,598,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
599,578094,4733821,599,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
600,578019,4733755,600,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
601,577968,4733670,601,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
602,577920,4733582,602,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
603,577872,4733494,603,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
604,577839,4733407,604,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
605,577797,4733333,605,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
606,577747,4733269,606,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
607,577664,4733234,607,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
608,577599,4733161,608,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
609,577513,4733115,609,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
610,577441,4733046,610,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.5200005 | 20.7700005 | 21.5599995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 |20 |20,0 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
611,577401,4732964,611,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
612,577330,4732898,612,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
613,577270,4732824,613,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
614,577228,4732741,614,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
615,577139,4732701,615,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
616,577069,4732637,616,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
617,577058,4732541,617,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
618,577058,4732441,618,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
619,577058,4732341,619,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
620,577058,4732241,620,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
621,577058,4732141,621,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19.1900005 | 20.4400005 | 21.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
622,577051,4732044,622,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
623,576987,4731973,623,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
624,576912,4731907,624,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
625,576847,4731836,625,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
626,576823,4731745,626,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
627,576763,4731666,627,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
628,576729,4731578,628,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
629,576682,4731498,629,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
630,576608,4731431,630,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
631,576534,4731364,631,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
632,576460,4731296,632,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,19 | 20.25 | 21.0400009,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
633,576419,4731213,633,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
634,576361,4731135,634,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
635,576296,4731059,635,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
636,576249,4730973,636,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
637,576245,4730875,637,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
638,576257,4730776,638,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
639,576282,4730680,639,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
640,576321,4730588,640,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.8700008 | 20.1200008 | 20.9099998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
